Channel 2 (V),Channel 1 (V),Timestamp
0.104066252,0.104811245,2024-09-20 18:16:15.114040880
0.099795205,0.104415777,2024-09-20 18:16:15.114041200
0.094733224,0.104969432,2024-09-20 18:16:15.114041520
0.091015831,0.104653058,2024-09-20 18:16:15.114041840
0.086823878,0.105048525,2024-09-20 18:16:15.114042160
0.082078271,0.105048525,2024-09-20 18:16:15.114042480
0.076937196,0.105285805,2024-09-20 18:16:15.114042800
0.072507963,0.105760366,2024-09-20 18:16:15.114043120
0.067525075,0.105364899,2024-09-20 18:16:15.114043440
0.063412216,0.106155833,2024-09-20 18:16:15.114043760
0.059062076,0.10583946,2024-09-20 18:16:15.114044080
0.054395562,0.105760366,2024-09-20 18:16:15.114044400
0.049570861,0.106234927,2024-09-20 18:16:15.114044720
0.045458001,0.10607674,2024-09-20 18:16:15.114045040
0.041582422,0.105997646,2024-09-20 18:16:15.114045360
0.037074095,0.106393114,2024-09-20 18:16:15.114045680
0.033356703,0.106630394,2024-09-20 18:16:15.114046000
0.030509338,0.10631402,2024-09-20 18:16:15.114046320
0.026871039,0.106946768,2024-09-20 18:16:15.114046640
0.024260955,0.106788581,2024-09-20 18:16:15.114046960
0.021097217,0.107342235,2024-09-20 18:16:15.114047280
0.018091666,0.106709488,2024-09-20 18:16:15.114047600
0.015402488,0.106867674,2024-09-20 18:16:15.114047920
0.013266965,0.107184048,2024-09-20 18:16:15.114048240
0.012317844,0.10631402,2024-09-20 18:16:15.114048560
0.010577788,0.106630394,2024-09-20 18:16:15.114048880
0.009154105,0.107104955,2024-09-20 18:16:15.114049200
0.007967704,0.107737702,2024-09-20 18:16:15.114049520
0.007176769,0.107104955,2024-09-20 18:16:15.114049840
0.007097676,0.107104955,2024-09-20 18:16:15.114050160
0.006860395,0.107737702,2024-09-20 18:16:15.114050480
0.006623115,0.107737702,2024-09-20 18:16:15.114050800
0.007255862,0.107579516,2024-09-20 18:16:15.114051120
0.00788861,0.106867674,2024-09-20 18:16:15.114051440
0.009233199,0.107500422,2024-09-20 18:16:15.114051760
0.011052348,0.107500422,2024-09-20 18:16:15.114052080
0.012159657,0.107500422,2024-09-20 18:16:15.114052400
0.013662432,0.107263142,2024-09-20 18:16:15.114052720
0.014769741,0.107579516,2024-09-20 18:16:15.114053040
0.017538012,0.107579516,2024-09-20 18:16:15.114053360
0.019278068,0.107737702,2024-09-20 18:16:15.114053680
0.021413591,0.108054076,2024-09-20 18:16:15.114054000
0.023707301,0.10837045,2024-09-20 18:16:15.114054320
0.026317385,0.108765917,2024-09-20 18:16:15.114054640
0.029481123,1.110959087,2024-09-20 18:16:15.114054960
0.03193302,3.260877384,2024-09-20 18:16:15.114055280
0.034464011,3.261510132,2024-09-20 18:16:15.114055600
0.037548656,3.262854721,2024-09-20 18:16:15.114055920
0.039684179,3.262775627,2024-09-20 18:16:15.114056240
0.04268973,3.269814945,2024-09-20 18:16:15.114056560
0.045062534,3.280808935,2024-09-20 18:16:15.114056880
0.047356244,3.293542981,2024-09-20 18:16:15.114057200
0.050599076,3.307067962,2024-09-20 18:16:15.114057520
0.053288253,3.319169261,2024-09-20 18:16:15.114057840
0.056135618,3.330558718,2024-09-20 18:16:15.114058160
0.058429328,3.340682681,2024-09-20 18:16:15.114058480
0.060802132,3.348750213,2024-09-20 18:16:15.114058800
0.062937655,3.354998596,2024-09-20 18:16:15.114059120
0.065785019,3.359427829,2024-09-20 18:16:15.114059440
0.067604169,3.362512474,2024-09-20 18:16:15.114059760
0.069976972,3.364806184,2024-09-20 18:16:15.114060080
0.071242468,3.365438932,2024-09-20 18:16:15.114060400
0.073773458,3.366388053,2024-09-20 18:16:15.114060720
0.075355327,3.366783521,2024-09-20 18:16:15.114061040
0.077174477,3.367020801,2024-09-20 18:16:15.114061360
0.078123598,3.367574455,2024-09-20 18:16:15.114061680
0.079151813,3.367495362,2024-09-20 18:16:15.114062000
0.992602126,3.367178988,2024-09-20 18:16:15.114062320
3.367304023,3.367020801,2024-09-20 18:16:15.114062640
3.355202724,3.367020801,2024-09-20 18:16:15.114062960
3.344762388,3.367811736,2024-09-20 18:16:15.114063280
3.333452024,3.367969923,2024-09-20 18:16:15.114063600
3.323802623,3.368207203,2024-09-20 18:16:15.114063920
3.313995034,3.368681764,2024-09-20 18:16:15.114064239
3.303712885,3.369789072,2024-09-20 18:16:15.114064560
3.294379857,3.370105446,2024-09-20 18:16:15.114064880
3.284572269,1.926491703,2024-09-20 18:16:15.114065199
3.274843774,0.031807986,2024-09-20 18:16:15.114065520
3.265985307,0.04794305,2024-09-20 18:16:15.114065840
3.257205933,0.055377835,2024-09-20 18:16:15.114066160
3.249612962,0.072462021,2024-09-20 18:16:15.114066480
3.244234607,0.088597086,2024-09-20 18:16:15.114066799
3.238065317,0.098958329,2024-09-20 18:16:15.114067120
3.23355699,0.104969432,2024-09-20 18:16:15.114067440
3.231816934,0.108528637,2024-09-20 18:16:15.114067759
3.232528775,0.110743254,2024-09-20 18:16:15.114068080
3.235138859,0.111059628,2024-09-20 18:16:15.114068400
3.239172626,0.109794132,2024-09-20 18:16:15.114068720
3.244155513,0.107974983,2024-09-20 18:16:15.114069040
3.250008429,0.105285805,2024-09-20 18:16:15.114069359
3.256494092,0.103466656,2024-09-20 18:16:15.114069680
3.26171426,0.101410226,2024-09-20 18:16:15.114070000
2.340750069,0.100461105,2024-09-20 18:16:15.114070320
-0.070493004,0.099274703,2024-09-20 18:16:15.114070640
-0.059578107,0.098246488,2024-09-20 18:16:15.114070959
-0.04866321,0.098088301,2024-09-20 18:16:15.114071280
-0.039013809,0.098167394,2024-09-20 18:16:15.114071600
-0.029127127,0.098088301,2024-09-20 18:16:15.114071919
-0.019398632,0.098404675,2024-09-20 18:16:15.114072240
-0.009195576,0.098562862,2024-09-20 18:16:15.114072560
0.000216545,0.099511983,2024-09-20 18:16:15.114072880
0.009154105,0.100144731,2024-09-20 18:16:15.114073200
0.018487133,0.100856572,2024-09-20 18:16:15.114073519
0.028215628,0.101093852,2024-09-20 18:16:15.114073840
0.037390469,0.101014759,2024-09-20 18:16:15.114074160
0.046090749,0.101331133,2024-09-20 18:16:15.114074479
0.054632842,0.102201161,2024-09-20 18:16:15.114074800
0.062542188,0.102438441,2024-09-20 18:16:15.114075120
0.07060972,0.102992095,2024-09-20 18:16:15.114075440
0.077807224,0.103229376,2024-09-20 18:16:15.114075760
0.085004729,0.103545749,2024-09-20 18:16:15.114076079
0.092202233,0.103545749,2024-09-20 18:16:15.114076400
0.098450616,0.103387562,2024-09-20 18:16:15.114076720
0.104382625,0.103941217,2024-09-20 18:16:15.114077040
0.109207326,0.104653058,2024-09-20 18:16:15.114077360
0.11411112,0.104099404,2024-09-20 18:16:15.114077679
0.119410382,0.104415777,2024-09-20 18:16:15.114078000
0.123523242,0.104336684,2024-09-20 18:16:15.114078320
0.127952475,0.103545749,2024-09-20 18:16:15.114078639
0.1312744,0.10378303,2024-09-20 18:16:15.114078960
0.133884484,0.10425759,2024-09-20 18:16:15.114079280
0.136810942,0.10378303,2024-09-20 18:16:15.114079600
0.138946465,0.104336684,2024-09-20 18:16:15.114079920
0.140765615,0.104653058,2024-09-20 18:16:15.114080239
0.141477456,0.104890338,2024-09-20 18:16:15.114080560
0.143138418,0.104890338,2024-09-20 18:16:15.114080880
0.143850259,0.105206712,2024-09-20 18:16:15.114081200
0.144641194,0.105760366,2024-09-20 18:16:15.114081520
0.143929353,0.10631402,2024-09-20 18:16:15.114081839
0.143375699,0.106234927,2024-09-20 18:16:15.114082160
0.141952017,0.106472207,2024-09-20 18:16:15.114082480
0.141081989,0.106472207,2024-09-20 18:16:15.114082799
0.140053774,0.10631402,2024-09-20 18:16:15.114083120
0.137839157,0.106393114,2024-09-20 18:16:15.114083440
0.135782727,0.106709488,2024-09-20 18:16:15.114083760
0.133409923,0.107025861,2024-09-20 18:16:15.114084080
0.130404372,0.10631402,2024-09-20 18:16:15.114084399
0.12716154,0.106630394,2024-09-20 18:16:15.114084720
0.123365055,0.107025861,2024-09-20 18:16:15.114085040
0.12028041,0.107658609,2024-09-20 18:16:15.114085359
0.116642111,0.107104955,2024-09-20 18:16:15.114085680
0.112687438,0.107421329,2024-09-20 18:16:15.114086000
0.108890952,0.107421329,2024-09-20 18:16:15.114086320
0.104066252,0.108291357,2024-09-20 18:16:15.114086640
0.100348859,0.107974983,2024-09-20 18:16:15.114086959
0.095840532,0.108212263,2024-09-20 18:16:15.114087280
0.091490392,0.108449544,2024-09-20 18:16:15.114087600
0.087140252,0.10813317,2024-09-20 18:16:15.114087920
0.082552832,0.107737702,2024-09-20 18:16:15.114088240
0.078360879,0.107342235,2024-09-20 18:16:15.114088559
0.073694365,0.108686824,2024-09-20 18:16:15.114088880
0.068869664,0.109319572,2024-09-20 18:16:15.114089200
0.063807683,0.109240478,2024-09-20 18:16:15.114089519
0.059457543,0.109240478,2024-09-20 18:16:15.114089840
0.05526559,0.109240478,2024-09-20 18:16:15.114090160
0.051231824,0.108924104,2024-09-20 18:16:15.114090480
0.047118964,0.109319572,2024-09-20 18:16:15.114090800
0.043559758,0.109556852,2024-09-20 18:16:15.114091119
0.039921459,0.109319572,2024-09-20 18:16:15.114091440
0.036836815,0.109161385,2024-09-20 18:16:15.114091760
0.032882142,0.109794132,2024-09-20 18:16:15.114092080
0.029718404,0.110031413,2024-09-20 18:16:15.114092400
0.026317385,0.109635945,2024-09-20 18:16:15.114092719
0.02323274,0.109240478,2024-09-20 18:16:15.114093040
0.020859937,0.109556852,2024-09-20 18:16:15.114093360
0.0188826,0.110031413,2024-09-20 18:16:15.114093679
0.016430703,0.109873226,2024-09-20 18:16:15.114094000
0.015639769,0.110268693,2024-09-20 18:16:15.114094320
0.014136993,0.110268693,2024-09-20 18:16:15.114094640
0.012792404,0.109556852,2024-09-20 18:16:15.114094960
0.012080563,0.109794132,2024-09-20 18:16:15.114095279
0.011685096,0.109319572,2024-09-20 18:16:15.114095600
0.010815068,0.110585067,2024-09-20 18:16:15.114095920
0.010894161,0.110585067,2024-09-20 18:16:15.114096239
0.010419601,0.11066416,2024-09-20 18:16:15.114096560
0.011052348,0.110505973,2024-09-20 18:16:15.114096880
0.011606003,0.110268693,2024-09-20 18:16:15.114097200
0.012476031,0.110031413,2024-09-20 18:16:15.114097520
0.013266965,0.110347786,2024-09-20 18:16:15.114097839
0.014374273,0.110268693,2024-09-20 18:16:15.114098160
0.016667984,0.110347786,2024-09-20 18:16:15.114098480
0.017775292,0.110901441,2024-09-20 18:16:15.114098800
0.019198974,0.110347786,2024-09-20 18:16:15.114099120
0.021097217,0.110505973,2024-09-20 18:16:15.114099439
0.023470021,1.61945091,2024-09-20 18:16:15.114099760
0.025605544,3.254945375,2024-09-20 18:16:15.114100080
0.028136535,3.258109113,2024-09-20 18:16:15.114100399
0.030272058,3.259137328,2024-09-20 18:16:15.114100720
0.032882142,3.258583674,2024-09-20 18:16:15.114101040
0.035334039,3.267046674,2024-09-20 18:16:15.114101360
0.03833959,3.27954344,2024-09-20 18:16:15.114101680
0.041028768,3.292989327,2024-09-20 18:16:15.114101999
0.043480665,3.306277028,2024-09-20 18:16:15.114102320
0.046248936,3.319406541,2024-09-20 18:16:15.114102640
0.048700833,3.330242344,2024-09-20 18:16:15.114102959
0.05091545,3.339417185,2024-09-20 18:16:15.114103280
0.053762814,3.347405624,2024-09-20 18:16:15.114103600
0.056531085,3.352467605,2024-09-20 18:16:15.114103920
0.058824795,3.356738652,2024-09-20 18:16:15.114104240
0.060564851,3.360614231,2024-09-20 18:16:15.114104559
0.063016748,3.36195882,2024-09-20 18:16:15.114104880
0.065389552,3.362907941,2024-09-20 18:16:15.114105200
0.067445982,3.36401525,2024-09-20 18:16:15.114105520
0.069581505,3.364568904,2024-09-20 18:16:15.114105840
0.071637935,3.364489811,2024-09-20 18:16:15.114106159
0.073377991,3.364727091,2024-09-20 18:16:15.114106480
0.075355327,3.365201652,2024-09-20 18:16:15.114106800
0.07677901,3.364964371,2024-09-20 18:16:15.114107119
0.078123598,3.364806184,2024-09-20 18:16:15.114107440
0.079151813,3.365518025,2024-09-20 18:16:15.114107760
0.080338215,3.36630896,2024-09-20 18:16:15.114108080
1.821501536,3.366467147,2024-09-20 18:16:15.114108400
3.34389236,3.366625334,2024-09-20 18:16:15.114108719
3.331711968,3.366862614,2024-09-20 18:16:15.114109040
3.319531576,3.367020801,2024-09-20 18:16:15.114109360
3.309565801,3.368207203,2024-09-20 18:16:15.114109680
3.299441838,1.3875489,2024-09-20 18:16:15.114110000
3.288052381,0.039717331,2024-09-20 18:16:15.114110319
3.277612045,0.050869508,2024-09-20 18:16:15.114110640
3.268911765,0.060044349,2024-09-20 18:16:15.114110960
3.261160606,0.07768219,2024-09-20 18:16:15.114111279
3.254042195,0.093184507,2024-09-20 18:16:15.114111600
3.246765597,0.102596628,2024-09-20 18:16:15.114111920
3.239647186,0.108924104,2024-09-20 18:16:15.114112240
3.231026,0.113274244,2024-09-20 18:16:15.114112560
3.222483907,0.115409768,2024-09-20 18:16:15.114112879
3.214732748,0.114935207,2024-09-20 18:16:15.114113200
3.206586122,0.112799684,2024-09-20 18:16:15.114113520
3.199072244,0.11066416,2024-09-20 18:16:15.114113839
3.193377515,0.10813317,2024-09-20 18:16:15.114114160
3.187603693,0.10607674,2024-09-20 18:16:15.114114480
3.182462618,0.104099404,2024-09-20 18:16:15.114114800
3.179615254,0.103150282,2024-09-20 18:16:15.114115120
3.176372422,0.102042974,2024-09-20 18:16:15.114115439
3.172971404,0.100619291,2024-09-20 18:16:15.114115760
3.171231348,0.09990745,2024-09-20 18:16:15.114116080
1.437740092,0.100144731,2024-09-20 18:16:15.114116400
-0.080537873,0.100619291,2024-09-20 18:16:15.114116720
-0.068832041,0.100856572,2024-09-20 18:16:15.114117039
-0.057996238,0.101489319,2024-09-20 18:16:15.114117360
-0.046527687,0.102438441,2024-09-20 18:16:15.114117680
-0.036245538,0.103150282,2024-09-20 18:16:15.114117999
-0.024935174,0.103624843,2024-09-20 18:16:15.114118320
-0.014257557,0.103862123,2024-09-20 18:16:15.114118640
-0.003500847,0.103941217,2024-09-20 18:16:15.114118960
0.007018582,0.103941217,2024-09-20 18:16:15.114119280
0.017221638,0.104415777,2024-09-20 18:16:15.114119599
0.027187413,0.10402031,2024-09-20 18:16:15.114119920
0.036995002,0.104811245,2024-09-20 18:16:15.114120240
0.046486216,0.105523086,2024-09-20 18:16:15.114120560
0.05574015,0.105997646,2024-09-20 18:16:15.114120880
0.064756804,0.106155833,2024-09-20 18:16:15.114121199
0.073773458,0.106155833,2024-09-20 18:16:15.114121520
0.080970963,0.105760366,2024-09-20 18:16:15.114121840
0.088326654,0.105760366,2024-09-20 18:16:15.114122159
0.095919626,0.106551301,2024-09-20 18:16:15.114122480
0.102405289,0.106788581,2024-09-20 18:16:15.114122800
0.108890952,0.107184048,2024-09-20 18:16:15.114123120
0.114981148,0.106946768,2024-09-20 18:16:15.114123440
0.119884943,0.107342235,2024-09-20 18:16:15.114123759
0.124946924,0.107500422,2024-09-20 18:16:15.114124080
0.129692531,0.106709488,2024-09-20 18:16:15.114124400
0.133409923,0.106946768,2024-09-20 18:16:15.114124719
0.137206409,0.107816796,2024-09-20 18:16:15.114125040
0.140607428,0.107500422,2024-09-20 18:16:15.114125360
0.143138418,0.107816796,2024-09-20 18:16:15.114125680
0.146302157,0.107895889,2024-09-20 18:16:15.114126000
0.148279493,0.108449544,2024-09-20 18:16:15.114126319
0.149465895,0.108686824,2024-09-20 18:16:15.114126640
0.150810484,0.108686824,2024-09-20 18:16:15.114126960
0.151838698,0.10860773,2024-09-20 18:16:15.114127280
0.152234166,0.109873226,2024-09-20 18:16:15.114127600
0.151601418,0.109082291,2024-09-20 18:16:15.114127919
0.151285044,0.108845011,2024-09-20 18:16:15.114128240
0.15049411,0.10860773,2024-09-20 18:16:15.114128560
0.148991334,0.109319572,2024-09-20 18:16:15.114128879
0.147251278,0.109715039,2024-09-20 18:16:15.114129200
0.144957568,0.110347786,2024-09-20 18:16:15.114129520
0.143138418,0.11042688,2024-09-20 18:16:15.114129840
0.140449241,0.110031413,2024-09-20 18:16:15.114130160
0.137206409,0.110347786,2024-09-20 18:16:15.114130479
0.133963578,0.110347786,2024-09-20 18:16:15.114130800
0.130641652,0.110268693,2024-09-20 18:16:15.114131120
0.126766073,0.110268693,2024-09-20 18:16:15.114131440
0.123127774,0.11042688,2024-09-20 18:16:15.114131760
0.119568569,0.110822347,2024-09-20 18:16:15.114132080
0.115534803,0.111059628,2024-09-20 18:16:15.114132400
0.110710102,0.110901441,2024-09-20 18:16:15.114132720
0.105727214,0.110743254,2024-09-20 18:16:15.114133039
0.101693448,0.110901441,2024-09-20 18:16:15.114133360
0.097106027,0.111138721,2024-09-20 18:16:15.114133680
0.092439514,0.111771469,2024-09-20 18:16:15.114134000
0.087298439,0.111455095,2024-09-20 18:16:15.114134320
0.082473738,0.111455095,2024-09-20 18:16:15.114134639
0.077807224,0.111455095,2024-09-20 18:16:15.114134960
0.073536178,0.111771469,2024-09-20 18:16:15.114135280
0.068236916,0.111692375,2024-09-20 18:16:15.114135599
0.06396587,0.111376001,2024-09-20 18:16:15.114135920
0.059062076,0.111534188,2024-09-20 18:16:15.114136240
0.054711936,0.112008749,2024-09-20 18:16:15.114136560
0.049966328,0.111534188,2024-09-20 18:16:15.114136880
0.045932562,0.111613282,2024-09-20 18:16:15.114137199
0.041819702,0.112008749,2024-09-20 18:16:15.114137520
0.037390469,0.111929656,2024-09-20 18:16:15.114137840
0.033910357,0.112404216,2024-09-20 18:16:15.114138160
0.030746619,0.112246029,2024-09-20 18:16:15.114138480
0.026554666,0.112246029,2024-09-20 18:16:15.114138799
0.023944582,0.11248331,2024-09-20 18:16:15.114139120
0.020069002,0.112246029,2024-09-20 18:16:15.114139440
0.017696199,0.112799684,2024-09-20 18:16:15.114139759
0.015560675,0.112641497,2024-09-20 18:16:15.114140080
0.012476031,0.112166936,2024-09-20 18:16:15.114140400
0.011289629,0.11248331,2024-09-20 18:16:15.114140720
0.010419601,0.113195151,2024-09-20 18:16:15.114141040
0.00970776,0.112641497,2024-09-20 18:16:15.114141359
0.008600451,0.112641497,2024-09-20 18:16:15.114141680
0.008046797,0.113511525,2024-09-20 18:16:15.114142000
0.00788861,0.112878777,2024-09-20 18:16:15.114142319
0.006860395,0.113195151,2024-09-20 18:16:15.114142640
0.006939489,0.113116057,2024-09-20 18:16:15.114142960
0.007255862,0.112641497,2024-09-20 18:16:15.114143280
0.008521358,0.113511525,2024-09-20 18:16:15.114143600
0.010261414,0.11295787,2024-09-20 18:16:15.114143919
0.011052348,0.113511525,2024-09-20 18:16:15.114144240
0.012792404,2.121219789,2024-09-20 18:16:15.114144560
0.014216087,3.250199768,2024-09-20 18:16:15.114144880
0.016272516,3.254629001,2024-09-20 18:16:15.114145200
0.018487133,3.254787188,2024-09-20 18:16:15.114145519
0.020385376,3.25621087,2024-09-20 18:16:15.114145840
0.022916367,3.265069337,2024-09-20 18:16:15.114146160
0.02528917,3.278436131,2024-09-20 18:16:15.114146479
0.027820161,3.291565645,2024-09-20 18:16:15.114146800
0.030746619,3.304932439,2024-09-20 18:16:15.114147120
0.033831263,3.318061952,2024-09-20 18:16:15.114147440
0.036204067,3.330163251,2024-09-20 18:16:15.114147760
0.038972338,3.339733559,2024-09-20 18:16:15.114148079
0.041977889,3.346140129,2024-09-20 18:16:15.114148400
0.045062534,3.351993045,2024-09-20 18:16:15.114148720
0.048463553,3.3573714,2024-09-20 18:16:15.114149040
0.050757263,3.360060577,2024-09-20 18:16:15.114149360
0.053288253,3.361405166,2024-09-20 18:16:15.114149679
0.056372898,3.362037913,2024-09-20 18:16:15.114150000
0.059062076,3.362275194,2024-09-20 18:16:15.114150320
0.061197599,3.362591568,2024-09-20 18:16:15.114150639
0.063807683,3.363145222,2024-09-20 18:16:15.114150960
0.065785019,3.362987035,2024-09-20 18:16:15.114151280
0.068632384,3.363936156,2024-09-20 18:16:15.114151600
0.070847,3.364173437,2024-09-20 18:16:15.114151920
0.073140711,3.36425253,2024-09-20 18:16:15.114152239
0.074801673,3.36425253,2024-09-20 18:16:15.114152560
0.076541729,3.364727091,2024-09-20 18:16:15.114152880
0.078123598,3.365438932,2024-09-20 18:16:15.114153199
0.079784561,3.365359839,2024-09-20 18:16:15.114153520
0.08136643,3.365755306,2024-09-20 18:16:15.114153840
0.082869206,3.36630896,2024-09-20 18:16:15.114154160
2.671044338,3.366704427,2024-09-20 18:16:15.114154480
3.360264705,3.367653549,2024-09-20 18:16:15.114154799
3.349112528,1.341595602,2024-09-20 18:16:15.114155120
3.338593099,0.039875518,2024-09-20 18:16:15.114155440
3.329180978,0.051106789,2024-09-20 18:16:15.114155760
3.318424268,0.06051891,2024-09-20 18:16:15.114156080
3.308221212,0.078473124,2024-09-20 18:16:15.114156399
3.297701782,0.094766376,2024-09-20 18:16:15.114156720
3.286786886,0.105206712,2024-09-20 18:16:15.114157040
3.27682111,0.110901441,2024-09-20 18:16:15.114157359
3.26764627,0.115330674,2024-09-20 18:16:15.114157680
3.259025083,0.117861665,2024-09-20 18:16:15.114158000
3.250166616,0.116517076,2024-09-20 18:16:15.114158320
3.243206392,0.115647048,2024-09-20 18:16:15.114158640
3.23766985,0.113906992,2024-09-20 18:16:15.114158959
3.232845149,0.111613282,2024-09-20 18:16:15.114159280
3.23126328,0.109082291,2024-09-20 18:16:15.114159600
3.231500561,0.106867674,2024-09-20 18:16:15.114159920
3.234822486,0.105681273,2024-09-20 18:16:15.114160240
3.238460785,0.10425759,2024-09-20 18:16:15.114160559
3.244550981,0.103150282,2024-09-20 18:16:15.114160880
3.250641177,0.102596628,2024-09-20 18:16:15.114161200
3.258234148,0.101884787,2024-09-20 18:16:15.114161519
3.264798905,0.102280254,2024-09-20 18:16:15.114161840
3.271600942,0.102675721,2024-09-20 18:16:15.114162160
0.638421634,0.103150282,2024-09-20 18:16:15.114162480
-0.065193742,0.104336684,2024-09-20 18:16:15.114162800
-0.054199752,0.104336684,2024-09-20 18:16:15.114163119
-0.043363949,0.105285805,2024-09-20 18:16:15.114163440
-0.034347295,0.105918553,2024-09-20 18:16:15.114163760
-0.024065146,0.106472207,2024-09-20 18:16:15.114164079
-0.01409937,0.107184048,2024-09-20 18:16:15.114164400
-0.003896315,0.107025861,2024-09-20 18:16:15.114164720
0.006702208,0.107184048,2024-09-20 18:16:15.114165040
0.016272516,0.107184048,2024-09-20 18:16:15.114165360
0.025605544,0.106788581,2024-09-20 18:16:15.114165679
0.034305824,0.107816796,2024-09-20 18:16:15.114166000
0.043955226,0.107579516,2024-09-20 18:16:15.114166320
0.052022758,0.107421329,2024-09-20 18:16:15.114166640
0.060960319,0.107500422,2024-09-20 18:16:15.114166960
0.068869664,0.107895889,2024-09-20 18:16:15.114167279
0.077174477,0.107974983,2024-09-20 18:16:15.114167600
0.08389742,0.108765917,2024-09-20 18:16:15.114167920
0.091648579,0.109477758,2024-09-20 18:16:15.114168239
0.098213336,0.108924104,2024-09-20 18:16:15.114168560
0.104540812,0.109082291,2024-09-20 18:16:15.114168880
0.110631008,0.108845011,2024-09-20 18:16:15.114169200
0.11616755,0.109635945,2024-09-20 18:16:15.114169520
0.120675877,0.109477758,2024-09-20 18:16:15.114169839
0.125105111,0.110110506,2024-09-20 18:16:15.114170160
0.129297064,0.110505973,2024-09-20 18:16:15.114170480
0.133489017,0.110505973,2024-09-20 18:16:15.114170799
0.136336381,0.110585067,2024-09-20 18:16:15.114171120
0.139025559,0.110980534,2024-09-20 18:16:15.114171440
0.141319269,0.110743254,2024-09-20 18:16:15.114171760
0.143612979,0.110901441,2024-09-20 18:16:15.114172080
0.145115755,0.110901441,2024-09-20 18:16:15.114172399
0.146776717,0.111455095,2024-09-20 18:16:15.114172720
0.147013998,0.111613282,2024-09-20 18:16:15.114173040
0.147330372,0.111455095,2024-09-20 18:16:15.114173360
0.147725839,0.112008749,2024-09-20 18:16:15.114173680
0.147488558,0.112404216,2024-09-20 18:16:15.114173999
0.14614397,0.112008749,2024-09-20 18:16:15.114174320
0.145353035,0.112087842,2024-09-20 18:16:15.114174640
0.14432482,0.112325123,2024-09-20 18:16:15.114174959
0.142189297,0.112641497,2024-09-20 18:16:15.114175280
0.139816493,0.112087842,2024-09-20 18:16:15.114175600
0.137601877,0.112087842,2024-09-20 18:16:15.114175920
0.134359045,0.112325123,2024-09-20 18:16:15.114176240
0.131907148,0.112087842,2024-09-20 18:16:15.114176559
0.129059783,0.112087842,2024-09-20 18:16:15.114176880
0.125658765,0.113274244,2024-09-20 18:16:15.114177200
0.122020466,0.112166936,2024-09-20 18:16:15.114177520
0.11822398,0.112404216,2024-09-20 18:16:15.114177840
0.114427494,0.113116057,2024-09-20 18:16:15.114178159
0.109602793,0.113511525,2024-09-20 18:16:15.114178480
0.105489934,0.113274244,2024-09-20 18:16:15.114178800
0.10082342,0.11295787,2024-09-20 18:16:15.114179119
0.096631467,0.113036964,2024-09-20 18:16:15.114179440
0.092202233,0.113432431,2024-09-20 18:16:15.114179760
0.087852093,0.113511525,2024-09-20 18:16:15.114180080
0.08366014,0.114302459,2024-09-20 18:16:15.114180400
0.078835439,0.113511525,2024-09-20 18:16:15.114180719
0.074010739,0.114065179,2024-09-20 18:16:15.114181040
0.069265131,0.114302459,2024-09-20 18:16:15.114181360
0.065152272,0.114223366,2024-09-20 18:16:15.114181679
0.061355786,0.113906992,2024-09-20 18:16:15.114182000
0.056135618,0.113906992,2024-09-20 18:16:15.114182320
0.052180945,0.113590618,2024-09-20 18:16:15.114182640
0.048305366,0.113669712,2024-09-20 18:16:15.114182960
0.04450888,0.113827898,2024-09-20 18:16:15.114183279
0.040633301,0.113986085,2024-09-20 18:16:15.114183600
0.036757721,0.114144272,2024-09-20 18:16:15.114183920
0.033198516,0.114618833,2024-09-20 18:16:15.114184240
0.030113871,0.114697927,2024-09-20 18:16:15.114184560
0.02710832,0.114697927,2024-09-20 18:16:15.114184879
0.024181862,0.114460646,2024-09-20 18:16:15.114185200
0.021018124,0.114144272,2024-09-20 18:16:15.114185520
0.019436255,0.114302459,2024-09-20 18:16:15.114185839
0.017617105,0.11453974,2024-09-20 18:16:15.114186160
0.015797956,0.11453974,2024-09-20 18:16:15.114186480
0.014611554,0.11453974,2024-09-20 18:16:15.114186800
0.013187872,0.114381553,2024-09-20 18:16:15.114187120
0.012159657,0.114302459,2024-09-20 18:16:15.114187439
0.011052348,0.115409768,2024-09-20 18:16:15.114187760
0.011131442,0.115093394,2024-09-20 18:16:15.114188080
0.011526909,0.115093394,2024-09-20 18:16:15.114188400
0.011606003,0.115488861,2024-09-20 18:16:15.114188720
0.011764189,0.115647048,2024-09-20 18:16:15.114189039
0.01200147,2.611203744,2024-09-20 18:16:15.114189360
0.013266965,3.246086908,2024-09-20 18:16:15.114189680
0.014216087,3.251544357,2024-09-20 18:16:15.114189999
0.015402488,3.251307076,2024-09-20 18:16:15.114190320
0.017458918,3.253838067,2024-09-20 18:16:15.114190640
0.019040787,3.264357496,2024-09-20 18:16:15.114190960
0.020859937,3.27772429,2024-09-20 18:16:15.114191280
0.023153647,3.291644738,2024-09-20 18:16:15.114191599
0.025526451,3.305960654,2024-09-20 18:16:15.114191920
0.027424694,3.31893198,2024-09-20 18:16:15.114192240
0.030034778,3.330005064,2024-09-20 18:16:15.114192559
0.032328488,3.339891746,2024-09-20 18:16:15.114192880
0.035413133,3.346693783,2024-09-20 18:16:15.114193200
0.037944123,3.351597577,2024-09-20 18:16:15.114193520
0.040633301,3.355156783,2024-09-20 18:16:15.114193840
0.043243385,3.358478708,2024-09-20 18:16:15.114194159
0.045537095,3.35966511,2024-09-20 18:16:15.114194480
